,words,vectors
427,"['also', 'bad', 'class', 'come', 'different', 'even', 'first', 'future', 'get', 'go', 'going', 'help', 'idea', 'job', 'know', 'learn', 'life', 'like', 'lot', 'may', 'much', 'need', 'nt', 'one', 'people', 'positive', 'really', 'say', 'school', 'see', 'something', 'student', 'take', 'thing', 'think', 'want', 'work', 'would']","[0.0, 0.0, 0.0, 0.04856534993146055, 0.0, 0.0, 0.0, 0.03171502939289042, 0.0, 0.0, 0.0, 0.0, 0.062310667820284764, 0.03558024551859838, 0.0, 0.0, 0.0, 0.034914000214303256, 0.09372027660790541, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030520970262113523, 0.0, 0.172428705190572, 0.0, 0.16886684697656423, 0.0, 0.17794104701930766, 0.0, 0.16021999742711385, 0.0, 0.0, 0.0, 0.13870781226470652, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03274387669219519, 0.0, 0.0, 0.36921151983908856, 0.0, 0.0, 0.049524522285905134, 0.3038654737500606, 0.024291583168932433, 0.04094694579307407, 0.02850272593992851, 0.0, 0.0, 0.03903394423848931, 0.0, 0.033798095146782135, 0.0, 0.05130505423924509, 0.0, 0.0, 0.19979233862834628, 0.044398297472965836, 0.0, 0.0, 0.0, 0.019542904308419286, 0.0, 0.0, 0.0, 0.04456131617263313, 0.0, 0.09657122649242258, 0.0, 0.03131109210540255, 0.023043994081309253, 0.31817737930033985, 0.0, 0.0, 0.02643364442587509, 0.0, 0.5201598328138592, 0.0, 0.05568938540859584, 0.0, 0.0, 0.022315848402976936, 0.022253495524919897, 0.0, 0.0, 0.0, 0.39639520125040595, 0.0, 0.07099006203161834, 0.0, 0.0, 0.1063961259971372, 0.0]"
428,"['agree', 'always', 'career', 'class', 'come', 'different', 'example', 'family', 'get', 'give', 'go', 'going', 'good', 'help', 'high', 'high school', 'idea', 'know', 'like', 'lot', 'make', 'many', 'may', 'need', 'nt', 'parent', 'people', 'reason', 'say', 'school', 'see', 'someone', 'start', 'student', 'take', 'teacher', 'use', 'want', 'work', 'would', 'year']","[0.0, 0.0, 0.028995321381327134, 0.0, 0.024565212910712248, 0.0, 0.0, 0.0, 0.0, 0.0, 0.790805508032315, 0.0, 0.0770573922141406, 0.029333884869812588, 0.0, 0.0, 0.0, 0.028784603582784066, 0.0, 0.0, 0.0, 0.04202607334091522, 0.0, 0.08568825637296383, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0174026365450089, 0.02501892240944936, 0.02095746474241827, 0.0, 0.06604612882606338, 0.06965809517577586, 0.0, 0.0, 0.05717834343483704, 0.16623758978430175, 0.17957087117721246, 0.0, 0.0, 0.0, 0.10798184161805421, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020415073221007347, 0.0, 0.0, 0.03375842342168885, 0.023498873293627008, 0.018263656992220434, 0.047232371026353234, 0.06436252530680321, 0.0, 0.0, 0.0, 0.06344714035939533, 0.0, 0.0, 0.1647173979204568, 0.0, 0.0, 0.0, 0.2932249285085554, 0.03222402187782984, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.048856179172591184, 0.12907105580368658, 0.17098613950586286, 0.0262319117716491, 0.0, 0.028301683378755407, 0.0, 0.09289826041101205, 0.17153685622193854, 0.0, 0.09182544955697222, 0.027442457021465725, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03181353137869322, 0.12709093235526006, 0.0, 0.05852726073651835, 0.0, 0.0, 0.10964692855206311, 0.12016071853202571]"
429,"['also', 'always', 'better', 'even', 'example', 'future', 'get', 'give', 'go', 'goal', 'job', 'keep', 'learn', 'life', 'make', 'might', 'never', 'nt', 'people', 'person', 'say', 'school', 'someone', 'something', 'start', 'student', 'want', 'work']","[0.0, 0.0, 0.0, 0.08156765756291545, 0.3002635456366029, 0.0, 0.0, 0.0, 0.0, 0.2673140903008284, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10493823874901151, 0.0, 0.0, 0.17122991275499108, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11584066087324084, 0.0, 0.14180967672788058, 0.10193643043075248, 0.08538853559550594, 0.4338736472744011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11274674737149443, 0.38336769485698324, 0.0, 0.0, 0.20414221203403257, 0.16319516201414283, 0.0, 0.0, 0.07441295711822703, 0.0, 0.0, 0.12559035842904973, 0.0, 0.0, 0.0, 0.1149039604901251, 0.0, 0.2237067248416151, 0.0, 0.0, 0.0, 0.0, 0.06564634780408879, 0.09731348329076665, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3155302011469608, 0.0774068186786997, 0.0, 0.0, 0.2306232484035414, 0.17758590927173867, 0.12616739848007275, 0.08736314920168894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07397370091320736, 0.0, 0.07948730357943395, 0.0, 0.0, 0.0, 0.0]"
430,"['also', 'best', 'better', 'class', 'come', 'could', 'day', 'even', 'feel', 'friend', 'future', 'get', 'go', 'going', 'good', 'help', 'home', 'job', 'keep', 'know', 'learn', 'like', 'lot', 'make', 'many', 'may', 'much', 'new', 'nt', 'online', 'others', 'people', 'play', 'reason', 'say', 'school', 'self', 'something', 'student', 'take', 'teacher', 'thing', 'think', 'time', 'want', 'work', 'world', 'would']","[0.0, 0.0, 0.0, 0.1396783557235506, 0.0, 0.0, 0.0, 0.0, 0.03197364667314145, 0.025430826186739922, 0.0, 0.0, 0.11947409195316917, 0.03411067216504383, 0.12449480403453284, 0.02783212767582711, 0.0, 0.0, 0.059899561006278704, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03230580122877395, 0.0, 0.059334734256983816, 0.03306137407918757, 0.0, 0.1618921278592997, 0.0, 0.04874043873914349, 0.0, 0.025600403289627333, 0.020250338974258507, 0.0, 0.0, 0.044326251284753496, 0.0, 0.0, 0.6267092726665929, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03217835916129257, 0.036471542530913406, 0.0, 0.023739503749937364, 0.08739446909054686, 0.0, 0.11776713373525854, 0.02732547586943385, 0.021237746686513872, 0.027461891440701342, 0.03742172252666797, 0.0, 0.032402130073897806, 0.0, 0.0, 0.0, 0.06565436529946965, 0.19154030178000322, 0.0, 0.13942260677809615, 0.03180267765981987, 0.0, 0.018735722373496792, 0.0, 0.0, 0.03966720473380353, 0.0, 0.0, 0.0, 0.05681201512820784, 0.030017847891988123, 0.30929088949029854, 0.0, 0.038196076350707264, 0.0, 0.02534185377296078, 0.0, 0.1745364722804414, 0.0, 0.10677848570507667, 0.06382248099881513, 0.0, 0.12836481219234985, 0.08533743141036257, 0.03960211689674133, 0.0, 0.0, 0.021112381261271254, 0.0, 0.09074393942076238, 0.0, 0.0684764709071697, 0.4845077871990623, 0.0]"
431,"['always', 'another', 'bad', 'best', 'better', 'come', 'day', 'every', 'get', 'give', 'go', 'going', 'good', 'hard', 'help', 'idea', 'impression', 'keep', 'know', 'make', 'need', 'new', 'one', 'others', 'people', 'person', 'really', 'reason', 'self', 'someone', 'student', 'teacher', 'time', 'try', 'want', 'way', 'work', 'would']","[0.0, 0.0, 0.0, 0.0, 0.07444266964655105, 0.08741049147641741, 0.0, 0.07923684367568776, 0.08332453214729495, 0.13254738915403705, 0.0, 0.0, 0.0, 0.08889370137969248, 0.0, 0.07253157705030146, 0.0, 0.0, 0.0, 0.08837719450855955, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15821137736618124, 0.15163519100029088, 0.06350971311014987, 0.0, 0.1334312378376379, 0.15831944708436715, 0.0, 0.15818199347171724, 0.11551588681462807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16361463246047514, 0.0, 0.1537848527733586, 0.0, 0.1900924376343555, 0.0, 0.12373208871630632, 0.0, 0.0, 0.0, 0.0, 0.22138548343977985, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06409028527400727, 0.0, 0.08554887917431925, 0.0, 0.11092472634191237, 0.0, 0.08287898043427523, 0.0, 0.09765200179838246, 0.14475834167769072, 0.0, 0.0, 0.0, 0.0, 0.16084906375366373, 0.07402712973743288, 0.0, 0.0, 0.0, 0.5972425149350046, 0.2572971226258613, 0.0, 0.0, 0.1949351339791744, 0.0, 0.0, 0.0831618992989797, 0.0, 0.0, 0.0, 0.0516023069904532, 0.0859837987493664, 0.0, 0.05501966382172142, 0.13116472264041218, 0.23648213714043037, 0.0, 0.0, 0.06645503224114786, 0.0]"
432,"['able', 'another', 'better', 'day', 'different', 'example', 'feel', 'first', 'get', 'go', 'good', 'group', 'idea', 'important', 'job', 'like', 'make', 'nt', 'others', 'people', 'person', 'really', 'say', 'school', 'see', 'thing', 'think', 'time', 'use', 'way', 'work', 'would']","[0.10666298694511267, 0.0, 0.0, 0.0, 0.0, 0.0488166670758976, 0.0, 0.0, 0.0, 0.14804908790285792, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0405071495371885, 0.0, 0.29229236598782193, 0.0, 0.0, 0.0, 0.07112541012110597, 0.0, 0.0, 0.09403635514572604, 0.17034325400315908, 0.0, 0.0, 0.0, 0.058904844685894193, 0.0, 0.1064059634701996, 0.0, 0.0, 0.11789016183933104, 0.07359290527188207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04568742782851884, 0.3127935115816608, 0.0, 0.04683269714733018, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3427988655659563, 0.0, 0.030909623255670884, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15487201092385738, 0.0, 0.0, 0.09257185326640995, 0.0, 0.24541337444232464, 0.1616881372654305, 0.0, 0.0, 0.0, 0.0, 0.044915175867938355, 0.0, 0.08737653603115747, 0.032153212228580794, 0.35516151468812496, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21796063002837338, 0.46575348130787425, 0.028818653209161233, 0.0, 0.1076831731746534, 0.0, 0.18313089450386313, 0.03301740318350598, 0.0, 0.0, 0.11134063416092527, 0.0]"
433,"['also', 'always', 'best', 'better', 'come', 'day', 'decision', 'different', 'even', 'every', 'everyone', 'family', 'feel', 'first', 'friend', 'future', 'going', 'good', 'idea', 'important', 'know', 'learn', 'life', 'like', 'lot', 'make', 'need', 'new', 'nt', 'parent', 'people', 'person', 'problem', 'say', 'school', 'self', 'someone', 'something', 'success', 'thing', 'think', 'time', 'want', 'way', 'work', 'year']","[0.0, 0.0, 0.0, 0.10078761717512048, 0.28856743980564115, 0.0, 0.0, 0.0, 0.09228481088260129, 0.07340041657503607, 0.0, 0.0, 0.0, 0.14767928860334453, 0.0, 0.08033123857535147, 0.13539428664038633, 0.0483046574374176, 0.04322168593971138, 0.14682121467792833, 0.10269466113851597, 0.0, 0.0, 0.09586471829408215, 0.1398652515594678, 0.12668027187830141, 0.17125649712877003, 0.047712146906591674, 0.0, 0.0, 0.0, 0.0, 0.0, 0.036944931559623403, 0.11689618776689915, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04530222080200257, 0.13292410188664808, 0.0, 0.0, 0.0, 0.0, 0.23981576851148834, 0.0840815576929629, 0.43690656335599365, 0.05665143431008661, 0.07886890096293246, 0.030649013179092598, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10647332250486095, 0.0, 0.14212252860654423, 0.30713245933898736, 0.0, 0.0, 0.0, 0.32804874737939266, 0.02703824517832509, 0.12024366511104098, 0.0, 0.0, 0.0, 0.051698308613907736, 0.0, 0.0, 0.08663983323934821, 0.15941058504540884, 0.0, 0.05512223423428625, 0.1899769946918002, 0.07314361751600744, 0.0, 0.0, 0.061274137759787635, 0.0, 0.0, 0.0, 0.18524822236030145, 0.06157687297464049, 0.028575672848074343, 0.0, 0.0, 0.09140428046393834, 0.10895211150368503, 0.19643412996792764, 0.0, 0.0, 0.0, 0.05041169256882694]"
434,"['agree', 'failure', 'get', 'go', 'goal', 'life', 'like', 'lot', 'much', 'need', 'nt', 'people', 'start', 'want', 'world']","[0.0, 0.0, 0.14190853931775207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6715357612398936, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08517176615846533, 0.0, 0.20513952373813918, 0.17372479170979094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1960320409436304, 0.24783008064158862, 0.46003156728023986, 0.0, 0.0, 0.0, 0.0, 0.13637459373385685, 0.0, 0.10350740031330856, 0.0, 0.0, 0.17914618424663226, 0.0, 0.0, 0.0, 0.0, 0.1577104049128086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1515538348033476, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08885812169427565, 0.0, 0.0, 0.0, 0.14410242288077715, 0.0, 0.0]"
435,"['also', 'another', 'bad', 'best', 'better', 'class', 'decision', 'different', 'example', 'family', 'feel', 'first', 'get', 'going', 'good', 'hard', 'help', 'high', 'high school', 'idea', 'important', 'job', 'know', 'life', 'like', 'make', 'may', 'need', 'parent', 'people', 'school', 'self', 'teacher', 'thing', 'think', 'want', 'would']","[0.0, 0.0, 0.0, 0.0464184588384602, 0.0, 0.06687991358932195, 0.0, 0.06062605493472518, 0.12750729153342516, 0.10141526244025137, 0.0, 0.0, 0.059556148025182575, 0.0, 0.0, 0.0, 0.5612112745371834, 0.06674116768934345, 0.0, 0.0, 0.0, 0.048721692485774716, 0.0, 0.06622677375826821, 0.06441594319234163, 0.05834350638145099, 0.0, 0.0, 0.0, 0.040350470019389344, 0.0, 0.0, 0.0, 0.051045758386480816, 0.0807560645689643, 0.0, 0.060514463859463095, 0.2209601043840528, 0.07708906481312233, 0.08327208391730544, 0.0, 0.0, 0.0, 0.06259278660993142, 0.2448765880175116, 0.0, 0.19248549272107812, 0.0, 0.0, 0.09467045959586508, 0.0, 0.23217743824340892, 0.03913683563567208, 0.0, 0.21173433749622228, 0.0, 0.07461680134063337, 0.0, 0.0, 0.0, 0.09807410228775613, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.37771299947444564, 0.22414783391975748, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04405061189702438, 0.0, 0.07616081913443011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3181460569032607, 0.0, 0.12797609307880678, 0.04253950470832269, 0.0, 0.0, 0.0, 0.04209689592127537, 0.0, 0.0, 0.0, 0.0, 0.05084637712010419, 0.0]"
436,"['also', 'bad', 'class', 'come', 'day', 'every', 'first', 'go', 'going', 'good', 'hard', 'hour', 'idea', 'job', 'know', 'learn', 'like', 'many', 'much', 'need', 'nt', 'one', 'people', 'reason', 'school', 'start', 'student', 'teacher', 'thing', 'think', 'time', 'want', 'work', 'would']","[0.0, 0.0, 0.0, 0.02922688521935406, 0.0, 0.0, 0.0, 0.07634509172507652, 0.0, 0.0, 0.0, 0.0, 0.037498890441331416, 0.04282476100001769, 0.0, 0.38436493748334694, 0.0, 0.0, 0.0, 0.042575932534470326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14694145449675894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06119192345259203, 0.0, 0.16070207398402767, 0.17796516755289063, 0.0, 0.038102283737732716, 0.0, 0.0, 0.0, 0.0, 0.0, 0.28524178268764994, 0.15764350955075113, 0.0, 0.0, 0.12119642794966133, 0.0, 0.0, 0.02980412023049869, 0.07314714162217573, 0.0, 0.12321044597292552, 0.0, 0.0, 0.13790979337682663, 0.0, 0.0, 0.08135949180902786, 0.0, 0.030875653805426114, 0.0, 0.0, 0.026719130944354866, 0.05343826188870973, 0.0, 0.0, 0.0, 0.02352204696892268, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24963927280824882, 0.0, 0.4992479237681717, 0.0, 0.0, 0.0, 0.0, 0.045207624982455015, 0.28173145206905487, 0.0, 0.0, 0.08012690227791401, 0.0, 0.05371918380217858, 0.160707259893107, 0.0745786179318843, 0.0, 0.0, 0.05301171887088973, 0.0, 0.2848146394690988, 0.0, 0.0, 0.25611901215091215, 0.0]"
437,"['always', 'better', 'different', 'example', 'failure', 'family', 'first', 'going', 'good', 'idea', 'know', 'make', 'nt', 'problem', 'say', 'something', 'start', 'success', 'try']","[0.0, 0.0, 0.0, 0.0, 0.09452809658110703, 0.0, 0.0, 0.0, 0.0, 0.16831008967055341, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11076451066848904, 0.0, 0.0, 0.0, 0.08085915506073944, 0.7039918948374876, 0.21982163160919885, 0.0, 0.0968276426493679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16943241016393698, 0.06701190798106509, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10387980342952864, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15711632707276227, 0.0, 0.0, 0.0, 0.0, 0.14055882506371223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35213350403289023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23709257698088151, 0.0, 0.0, 0.09933430068921463, 0.0, 0.0, 0.0, 0.0, 0.0838606195808353, 0.11915896087511074, 0.0, 0.281008095105096, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10918314551561954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
438,"['also', 'another', 'class', 'day', 'example', 'first', 'give', 'go', 'going', 'good', 'help', 'home', 'homework', 'hour', 'lot', 'nt', 'online', 'others', 'people', 'really', 'school', 'see', 'student', 'take', 'teacher', 'thing', 'time', 'want', 'work']","[0.0, 0.0, 0.0, 0.0654006999258662, 0.0, 0.09422960755644512, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3915841103217533, 0.0, 0.0, 0.13031658491368261, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02288193727148872, 0.0, 0.0, 0.0, 0.054801563127506184, 0.0, 0.0, 0.0, 0.0, 0.1089764268061493, 0.022821422773208727, 0.0, 0.1678139750997436, 0.05689011740403475, 0.0, 0.0, 0.04150919223090369, 0.0, 0.0, 0.2282311577677863, 0.040868001962313556, 0.04255217321509346, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15353318601819918, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.039859416015007906, 0.0, 0.5222476179100036, 0.029781527248007846, 0.0, 0.017545014050259235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028899551791633827, 0.0, 0.0, 0.12412910390902802, 0.19995485581566863, 0.0, 0.0, 0.0, 0.0, 0.4669833833842183, 0.0, 0.2249829223491784, 0.1792991436664244, 0.0, 0.02003447735273459, 0.0, 0.018542644994468276, 0.0, 0.0, 0.019770629521465317, 0.0, 0.23368648755729857, 0.0, 0.0, 0.0, 0.0]"
439,"['able', 'also', 'always', 'another', 'change', 'class', 'could', 'different', 'even', 'every', 'feel', 'friend', 'get', 'give', 'go', 'going', 'hard', 'home', 'learn', 'like', 'lot', 'make', 'many', 'may', 'might', 'much', 'need', 'nt', 'one', 'others', 'people', 'phone', 'problem', 'reason', 'school', 'see', 'student', 'take', 'teacher', 'thing', 'time', 'want', 'way', 'work', 'working', 'would']","[0.07477838678700682, 0.0, 0.0, 0.0950135359052937, 0.03886221849687428, 0.04563196933699816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024080567060228517, 0.020317492761748702, 0.0, 0.23288434022350674, 0.0, 0.0, 0.022768651707721566, 0.04074553327106362, 0.02306831457979236, 0.0, 0.0, 0.0, 0.0, 0.021975404772622626, 0.0, 0.040361320653823085, 0.0, 0.0, 0.09635852667029693, 0.019789993939119795, 0.03315475330585212, 0.0, 0.05224255736435957, 0.0, 0.0, 0.20644420806494487, 0.0, 0.0, 0.0, 0.3078884053689041, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03963227986108901, 0.0, 0.0267029484314295, 0.037175266979634684, 0.14446571889351015, 0.018680427578862305, 0.17818788823472742, 0.17067526252725, 0.04408186126242046, 0.0, 0.01672891825126041, 0.0, 0.0, 0.014476848332658852, 0.04343054499797656, 0.0, 0.021633164566285782, 0.0, 0.012744617598227556, 0.0, 0.03305688160705083, 0.0, 0.0, 0.02436826685363397, 0.0, 0.03864528910921267, 0.0, 0.25547263056417346, 0.02074946980036165, 0.0, 0.0, 0.0, 0.0, 0.6953898976236133, 0.0, 0.0181585067938726, 0.10853506183068955, 0.0, 0.029105904607375343, 0.0, 0.13469292132638377, 0.0, 0.0, 0.014361294451262134, 0.06847352646721977, 0.15431708265894012, 0.1773231732671439, 0.0, 0.1908078387689285, 0.0]"
440,"['agree', 'always', 'another', 'change', 'different', 'example', 'goal', 'know', 'life', 'like', 'make', 'never', 'people', 'person', 'reason', 'something', 'use', 'want', 'world']","[0.0, 0.0, 0.0796049526859943, 0.0, 0.06744234994884267, 0.3959536233280423, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08357989293756499, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3161057573610172, 0.0, 0.0, 0.0, 0.05769005861125166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1949051676654406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.056048385064149796, 0.0, 0.054983024345401275, 0.09268176972054316, 0.0, 0.30085078863969295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15485182719973192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3981112216142146, 0.06557289511374523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06706588591146304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23932597639241396, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08734218279112428, 0.04984581341789816, 0.0, 0.0, 0.0, 0.5658494286078868, 0.0, 0.0]"
441,"['agree', 'also', 'attitude', 'bad', 'best', 'better', 'could', 'even', 'example', 'failure', 'feel', 'give', 'go', 'good', 'hard', 'help', 'home', 'important', 'learn', 'life', 'lot', 'many', 'may', 'nt', 'people', 'play', 'positive', 'school', 'something', 'success', 'thing', 'time', 'try', 'want', 'way', 'working', 'world']","[0.0, 0.0, 0.03797012092191814, 0.10486515762583504, 0.0, 0.0, 0.17279608857992496, 0.1027214329070137, 0.03600688325206004, 0.028638734857809343, 0.0, 0.0, 0.0, 0.0, 0.03504972329387953, 0.0, 0.0, 0.0, 0.03372772148968671, 0.0, 0.0, 0.08255133986834844, 0.59893727279693, 0.0, 0.03638093662259241, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03276292394657358, 0.054888680833792884, 0.0, 0.0, 0.1368286073930886, 0.0, 0.0683549061091146, 0.12479419155153113, 0.0, 0.0, 0.039209109101237975, 0.0, 0.0, 0.0, 0.1383017803903076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09841862824056516, 0.23603316267952143, 0.0, 0.09231714131602545, 0.0, 0.09277801144434751, 0.042142193159362004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11983426633886031, 0.0, 0.0, 0.0, 0.0, 0.14769365613167287, 0.0, 0.0, 0.044670926165748366, 0.28865823788272943, 0.0, 0.0, 0.0, 0.0, 0.02487897312668072, 0.0, 0.0, 0.0, 0.028538539238950188, 0.0, 0.0, 0.5259629995327006, 0.0, 0.0, 0.0, 0.09637138262712144, 0.0, 0.04459762798446219, 0.03715602744296442, 0.0, 0.07132665113418088, 0.0850199707071889, 0.0, 0.041937684393066436, 0.038557132983187734, 0.0, 0.0]"
442,"['activity', 'also', 'come', 'different', 'even', 'every', 'friend', 'get', 'give', 'go', 'good', 'hard', 'help', 'important', 'know', 'learn', 'like', 'lot', 'many', 'much', 'name', 'new', 'nt', 'one', 'people', 'really', 'school', 'something', 'student', 'time', 'way', 'year']","[0.0, 0.3227482369395711, 0.0, 0.42304889803191004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06198733739009702, 0.0, 0.0, 0.0, 0.12165323085197143, 0.21770396547154214, 0.12325433385191013, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.053912777994280806, 0.0, 0.0, 0.33097177445205944, 0.05286910995301471, 0.13285973988050673, 0.0, 0.0, 0.03679976132360042, 0.0, 0.055151717423083085, 0.08055151421032415, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1673818562274009, 0.0, 0.0, 0.0, 0.0, 0.04314041720728285, 0.05293895915558224, 0.0, 0.107005675774885, 0.049656995437321494, 0.0, 0.4491440595722151, 0.0, 0.0, 0.05888250337988998, 0.0804854215946575, 0.0, 0.0, 0.05965492666429363, 0.038675003571350286, 0.07735000714270057, 0.0, 0.0, 0.0, 0.10214201042950713, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11216323574143958, 0.0, 0.0, 0.24088127809913762, 0.0, 0.0, 0.0, 0.04605227455836635, 0.0, 0.3171749633597739, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03598330999698159, 0.0, 0.0, 0.0, 0.18292751431873958, 0.0, 0.0, 0.0, 0.0, 0.06347985472891056]"
443,"['also', 'better', 'decision', 'different', 'everyone', 'example', 'feel', 'first', 'get', 'help', 'know', 'like', 'make', 'many', 'need', 'nt', 'one', 'others', 'people', 'problem', 'someone', 'something', 'thing', 'want', 'would']","[0.0, 0.0, 0.0, 0.11740759680660467, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2565126576920193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17743605855562286, 0.04220260809251568, 0.0, 0.0, 0.044860917840453554, 0.061616617292403975, 0.0, 0.0, 0.12219687935832504, 0.03689249409031108, 0.0, 0.0, 0.0, 0.1275745639110981, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22355240130784762, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029931603256175648, 0.0, 0.0, 0.024747492342379163, 0.0, 0.21421839801603076, 0.10387476266466697, 0.0, 0.0, 0.0, 0.0, 0.03100772016861445, 0.0, 0.0, 0.08050025505780756, 0.08050025505780756, 0.0, 0.08019587437250286, 0.0, 0.09449063716049064, 0.0, 0.0, 0.0, 0.0, 0.04516755884886193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8298914720551839, 0.06390380531103405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10789792044705375, 0.0, 0.0, 0.0, 0.0, 0.02661923460414187, 0.0, 0.0, 0.0, 0.0, 0.06430363150109046, 0.0]"
